food,calories,protein,carbs,fat,sugar,sodium,gi,diabetes_label,hypertension_label,cvd_label,pcos_label,obesity_label,meal_type,target_audience,food_type,region
Muthia (Steamed Bottle Gourd Dumplings),252.1,8.1,38.3,8.1,2.0,302.5,45.4,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,Seniors,Veg,North
Muthia (Steamed Bottle Gourd Dumplings),248.0,7.9,37.7,7.9,2.0,297.6,44.6,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,Seniors,Veg,North
Muthia (Steamed Bottle Gourd Dumplings),249.1,8.0,37.9,8.0,2.0,298.9,44.8,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,Seniors,Veg,North
Muthia (Steamed Bottle Gourd Dumplings),249.0,8.0,37.8,8.0,2.0,298.8,44.8,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,Seniors,Veg,North
Muthia (Steamed Bottle Gourd Dumplings),247.8,7.9,37.7,7.9,2.0,297.3,44.6,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,Seniors,Veg,North
Muthia (Steamed Bottle Gourd Dumplings),251.4,8.0,38.2,8.0,2.0,301.6,45.2,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,Seniors,Veg,North
Muthia (Steamed Bottle Gourd Dumplings),248.1,7.9,37.7,7.9,2.0,297.8,44.7,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,Seniors,Veg,North
Muthia (Steamed Bottle Gourd Dumplings),250.1,8.0,38.0,8.0,2.0,300.1,45.0,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,Seniors,Veg,North
Muthia (Steamed Bottle Gourd Dumplings),252.4,8.1,38.4,8.1,2.0,302.9,45.4,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,Seniors,Veg,North
Muthia (Steamed Bottle Gourd Dumplings),252.3,8.1,38.3,8.1,2.0,302.7,45.4,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,Seniors,Veg,North
Muthia (Steamed Bottle Gourd Dumplings),247.7,7.9,37.7,7.9,2.0,297.2,44.6,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,Seniors,Veg,North
Muthia (Steamed Bottle Gourd Dumplings),249.7,8.0,38.0,8.0,2.0,299.6,44.9,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,Seniors,Veg,North
Muthia (Steamed Bottle Gourd Dumplings),251.5,8.0,38.2,8.0,2.0,301.8,45.3,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,Seniors,Veg,North
Patra (Steamed Colocasia Leaves),200.0,6.0,28.0,8.0,3.0,250.0,40.0,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,North
Patra (Steamed Colocasia Leaves),200.7,6.0,28.1,8.0,3.0,250.9,40.1,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,North
Patra (Steamed Colocasia Leaves),199.3,6.0,27.9,8.0,3.0,249.1,39.9,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,North
Patra (Steamed Colocasia Leaves),198.2,5.9,27.8,7.9,3.0,247.8,39.6,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,North
Patra (Steamed Colocasia Leaves),201.9,6.1,28.3,8.1,3.0,252.4,40.4,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,North
Patra (Steamed Colocasia Leaves),200.3,6.0,28.0,8.0,3.0,250.4,40.1,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,North
Patra (Steamed Colocasia Leaves),198.5,6.0,27.8,7.9,3.0,248.1,39.7,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,North
Patra (Steamed Colocasia Leaves),200.5,6.0,28.1,8.0,3.0,250.6,40.1,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,North
Patra (Steamed Colocasia Leaves),198.6,6.0,27.8,7.9,3.0,248.3,39.7,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,North
Patra (Steamed Colocasia Leaves),199.6,6.0,27.9,8.0,3.0,249.5,39.9,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,North
Patra (Steamed Colocasia Leaves),201.8,6.1,28.2,8.1,3.0,252.2,40.4,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,North
Patra (Steamed Colocasia Leaves),200.2,6.0,28.0,8.0,3.0,250.3,40.0,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,North
Patra (Steamed Colocasia Leaves),201.6,6.0,28.2,8.1,3.0,252.0,40.3,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,North
Patra (Steamed Colocasia Leaves),198.5,6.0,27.8,7.9,3.0,248.1,39.7,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,North
Patra (Steamed Colocasia Leaves),202.0,6.1,28.3,8.1,3.0,252.5,40.4,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,North
Patra (Steamed Colocasia Leaves),199.7,6.0,28.0,8.0,3.0,249.6,39.9,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,North
Patra (Steamed Colocasia Leaves),200.9,6.0,28.1,8.0,3.0,251.1,40.2,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,North
Patra (Steamed Colocasia Leaves),200.4,6.0,28.1,8.0,3.0,250.5,40.1,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,North
Patra (Steamed Colocasia Leaves),198.1,5.9,27.7,7.9,3.0,247.6,39.6,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,North
Patra (Steamed Colocasia Leaves),198.9,6.0,27.8,8.0,3.0,248.7,39.8,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,North
Patra (Steamed Colocasia Leaves),199.3,6.0,27.9,8.0,3.0,249.1,39.9,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,North
Sattu Drink (Savory) w/ Lime & Cumin,120.0,8.0,18.0,2.0,0.0,200.0,30.0,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,North
Sattu Drink (Savory) w/ Lime & Cumin,118.9,7.9,17.8,2.0,0.0,198.1,29.7,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,North
Sattu Drink (Savory) w/ Lime & Cumin,119.3,8.0,17.9,2.0,0.0,198.9,29.8,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,North
Sattu Drink (Savory) w/ Lime & Cumin,119.0,7.9,17.9,2.0,0.0,198.4,29.8,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,North
Sattu Drink (Savory) w/ Lime & Cumin,119.7,8.0,18.0,2.0,0.0,199.6,29.9,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,North
Sattu Drink (Savory) w/ Lime & Cumin,120.5,8.0,18.1,2.0,0.0,200.9,30.1,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,North
Sattu Drink (Savory) w/ Lime & Cumin,119.6,8.0,17.9,2.0,0.0,199.3,29.9,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,North
Sattu Drink (Savory) w/ Lime & Cumin,119.1,7.9,17.9,2.0,0.0,198.5,29.8,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,North
Sattu Drink (Savory) w/ Lime & Cumin,119.0,7.9,17.9,2.0,0.0,198.3,29.8,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,North
Sattu Drink (Savory) w/ Lime & Cumin,120.5,8.0,18.1,2.0,0.0,200.8,30.1,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,North
Sattu Drink (Savory) w/ Lime & Cumin,120.0,8.0,18.0,2.0,0.0,199.9,30.0,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,North
Sattu Drink (Savory) w/ Lime & Cumin,120.3,8.0,18.1,2.0,0.0,200.6,30.1,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,North
Sattu Drink (Savory) w/ Lime & Cumin,120.4,8.0,18.1,2.0,0.0,200.6,30.1,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,North
Sattu Drink (Savory) w/ Lime & Cumin,120.9,8.1,18.1,2.0,0.0,201.5,30.2,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,North
Sattu Drink (Savory) w/ Lime & Cumin,121.1,8.1,18.2,2.0,0.0,201.8,30.3,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,North
Sattu Drink (Savory) w/ Lime & Cumin,120.9,8.1,18.1,2.0,0.0,201.6,30.2,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,North
Sattu Drink (Savory) w/ Lime & Cumin,119.8,8.0,18.0,2.0,0.0,199.7,30.0,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,North
Sattu Drink (Savory) w/ Lime & Cumin,119.8,8.0,18.0,2.0,0.0,199.7,30.0,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,North
Sattu Drink (Savory) w/ Lime & Cumin,119.1,7.9,17.9,2.0,0.0,198.5,29.8,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,North
Sattu Drink (Savory) w/ Lime & Cumin,120.3,8.0,18.1,2.0,0.0,200.6,30.1,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,North
Sattu Drink (Savory) w/ Lime & Cumin,119.4,8.0,17.9,2.0,0.0,199.0,29.9,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,North
Mango Lassi (No Added Sugar),220.0,6.0,32.0,6.0,25.0,50.0,55.0,Moderate,Recommended,Recommended,Avoid,Moderate,Snack,All,Veg,North
Mango Lassi (No Added Sugar),221.1,6.0,32.2,6.0,25.1,50.2,55.3,Moderate,Recommended,Recommended,Avoid,Moderate,Snack,All,Veg,North
Mango Lassi (No Added Sugar),221.3,6.0,32.2,6.0,25.2,50.3,55.3,Moderate,Recommended,Recommended,Avoid,Moderate,Snack,All,Veg,North
Mango Lassi (No Added Sugar),218.9,6.0,31.8,6.0,24.9,49.7,54.7,Moderate,Recommended,Recommended,Avoid,Moderate,Snack,All,Veg,North
Mango Lassi (No Added Sugar),221.5,6.0,32.2,6.0,25.2,50.3,55.4,Moderate,Recommended,Recommended,Avoid,Moderate,Snack,All,Veg,North
Mango Lassi (No Added Sugar),219.4,6.0,31.9,6.0,24.9,49.9,54.9,Moderate,Recommended,Recommended,Avoid,Moderate,Snack,All,Veg,North
Mango Lassi (No Added Sugar),219.5,6.0,31.9,6.0,24.9,49.9,54.9,Moderate,Recommended,Recommended,Avoid,Moderate,Snack,All,Veg,North
Mango Lassi (No Added Sugar),220.6,6.0,32.1,6.0,25.1,50.1,55.2,Moderate,Recommended,Recommended,Avoid,Moderate,Snack,All,Veg,North
Mango Lassi (No Added Sugar),221.3,6.0,32.2,6.0,25.2,50.3,55.3,Moderate,Recommended,Recommended,Avoid,Moderate,Snack,All,Veg,North
Mango Lassi (No Added Sugar),221.2,6.0,32.2,6.0,25.1,50.3,55.3,Moderate,Recommended,Recommended,Avoid,Moderate,Snack,All,Veg,North
Mango Lassi (No Added Sugar),219.2,6.0,31.9,6.0,24.9,49.8,54.8,Moderate,Recommended,Recommended,Avoid,Moderate,Snack,All,Veg,North
Mango Lassi (No Added Sugar),219.3,6.0,31.9,6.0,24.9,49.8,54.8,Moderate,Recommended,Recommended,Avoid,Moderate,Snack,All,Veg,North
Mango Lassi (No Added Sugar),218.8,6.0,31.8,6.0,24.9,49.7,54.7,Moderate,Recommended,Recommended,Avoid,Moderate,Snack,All,Veg,North
Mango Lassi (No Added Sugar),219.2,6.0,31.9,6.0,24.9,49.8,54.8,Moderate,Recommended,Recommended,Avoid,Moderate,Snack,All,Veg,North
Mango Lassi (No Added Sugar),222.1,6.1,32.3,6.1,25.2,50.5,55.5,Moderate,Recommended,Recommended,Avoid,Moderate,Snack,All,Veg,North
Mango Lassi (No Added Sugar),221.1,6.0,32.2,6.0,25.1,50.2,55.3,Moderate,Recommended,Recommended,Avoid,Moderate,Snack,All,Veg,North
Mango Lassi (No Added Sugar),219.8,6.0,32.0,6.0,25.0,49.9,54.9,Moderate,Recommended,Recommended,Avoid,Moderate,Snack,All,Veg,North
Mango Lassi (No Added Sugar),219.8,6.0,32.0,6.0,25.0,50.0,54.9,Moderate,Recommended,Recommended,Avoid,Moderate,Snack,All,Veg,North
Mango Lassi (No Added Sugar),219.0,6.0,31.9,6.0,24.9,49.8,54.8,Moderate,Recommended,Recommended,Avoid,Moderate,Snack,All,Veg,North
Mango Lassi (No Added Sugar),222.2,6.1,32.3,6.1,25.2,50.5,55.5,Moderate,Recommended,Recommended,Avoid,Moderate,Snack,All,Veg,North
Mango Lassi (No Added Sugar),219.8,6.0,32.0,6.0,25.0,49.9,54.9,Moderate,Recommended,Recommended,Avoid,Moderate,Snack,All,Veg,North
"Bhel Puri (Homemade, More Sprouts)",280.0,8.0,45.0,8.0,4.0,550.0,60.0,Moderate,Moderate,Recommended,Moderate,Moderate,Snack,Kids,Veg,North
"Bhel Puri (Homemade, More Sprouts)",279.0,8.0,44.8,8.0,4.0,548.0,59.8,Moderate,Moderate,Recommended,Moderate,Moderate,Snack,Kids,Veg,North
"Bhel Puri (Homemade, More Sprouts)",278.4,8.0,44.7,8.0,4.0,546.9,59.7,Moderate,Moderate,Recommended,Moderate,Moderate,Snack,Kids,Veg,North
"Bhel Puri (Homemade, More Sprouts)",282.1,8.1,45.3,8.1,4.0,554.2,60.5,Moderate,Moderate,Recommended,Moderate,Moderate,Snack,Kids,Veg,North
"Bhel Puri (Homemade, More Sprouts)",280.2,8.0,45.0,8.0,4.0,550.4,60.0,Moderate,Moderate,Recommended,Moderate,Moderate,Snack,Kids,Veg,North
"Bhel Puri (Homemade, More Sprouts)",278.7,8.0,44.8,8.0,4.0,547.4,59.7,Moderate,Moderate,Recommended,Moderate,Moderate,Snack,Kids,Veg,North
"Bhel Puri (Homemade, More Sprouts)",279.2,8.0,44.9,8.0,4.0,548.4,59.8,Moderate,Moderate,Recommended,Moderate,Moderate,Snack,Kids,Veg,North
"Bhel Puri (Homemade, More Sprouts)",280.7,8.0,45.1,8.0,4.0,551.4,60.2,Moderate,Moderate,Recommended,Moderate,Moderate,Snack,Kids,Veg,North
"Bhel Puri (Homemade, More Sprouts)",281.8,8.1,45.3,8.1,4.0,553.5,60.4,Moderate,Moderate,Recommended,Moderate,Moderate,Snack,Kids,Veg,North
"Bhel Puri (Homemade, More Sprouts)",279.1,8.0,44.9,8.0,4.0,548.3,59.8,Moderate,Moderate,Recommended,Moderate,Moderate,Snack,Kids,Veg,North
"Bhel Puri (Homemade, More Sprouts)",279.4,8.0,44.9,8.0,4.0,548.9,59.9,Moderate,Moderate,Recommended,Moderate,Moderate,Snack,Kids,Veg,North
"Bhel Puri (Homemade, More Sprouts)",279.9,8.0,45.0,8.0,4.0,549.8,60.0,Moderate,Moderate,Recommended,Moderate,Moderate,Snack,Kids,Veg,North
"Bhel Puri (Homemade, More Sprouts)",281.5,8.0,45.2,8.0,4.0,552.9,60.3,Moderate,Moderate,Recommended,Moderate,Moderate,Snack,Kids,Veg,North
"Bhel Puri (Homemade, More Sprouts)",281.0,8.0,45.2,8.0,4.0,551.9,60.2,Moderate,Moderate,Recommended,Moderate,Moderate,Snack,Kids,Veg,North
"Bhel Puri (Homemade, More Sprouts)",278.2,7.9,44.7,7.9,4.0,546.5,59.6,Moderate,Moderate,Recommended,Moderate,Moderate,Snack,Kids,Veg,North
"Bhel Puri (Homemade, More Sprouts)",280.3,8.0,45.1,8.0,4.0,550.6,60.1,Moderate,Moderate,Recommended,Moderate,Moderate,Snack,Kids,Veg,North
"Bhel Puri (Homemade, More Sprouts)",277.9,7.9,44.7,7.9,4.0,545.9,59.6,Moderate,Moderate,Recommended,Moderate,Moderate,Snack,Kids,Veg,North
"Bhel Puri (Homemade, More Sprouts)",281.1,8.0,45.2,8.0,4.0,552.2,60.2,Moderate,Moderate,Recommended,Moderate,Moderate,Snack,Kids,Veg,North
"Bhel Puri (Homemade, More Sprouts)",280.9,8.0,45.1,8.0,4.0,551.7,60.2,Moderate,Moderate,Recommended,Moderate,Moderate,Snack,Kids,Veg,North
"Bhel Puri (Homemade, More Sprouts)",281.4,8.0,45.2,8.0,4.0,552.8,60.3,Moderate,Moderate,Recommended,Moderate,Moderate,Snack,Kids,Veg,North
"Bhel Puri (Homemade, More Sprouts)",281.2,8.0,45.2,8.0,4.0,552.3,60.3,Moderate,Moderate,Recommended,Moderate,Moderate,Snack,Kids,Veg,North
Roasted Chana (Chickpeas) - Handful,150.0,8.0,22.0,3.0,1.0,10.0,25.0,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Roasted Chana (Chickpeas) - Handful,148.7,7.9,21.8,3.0,1.0,9.9,24.8,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Roasted Chana (Chickpeas) - Handful,150.9,8.0,22.1,3.0,1.0,10.1,25.2,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Roasted Chana (Chickpeas) - Handful,151.1,8.1,22.2,3.0,1.0,10.1,25.2,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Roasted Chana (Chickpeas) - Handful,148.7,7.9,21.8,3.0,1.0,9.9,24.8,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Roasted Chana (Chickpeas) - Handful,151.3,8.1,22.2,3.0,1.0,10.1,25.2,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Roasted Chana (Chickpeas) - Handful,150.2,8.0,22.0,3.0,1.0,10.0,25.0,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Roasted Chana (Chickpeas) - Handful,149.2,8.0,21.9,3.0,1.0,9.9,24.9,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Roasted Chana (Chickpeas) - Handful,149.9,8.0,22.0,3.0,1.0,10.0,25.0,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Roasted Chana (Chickpeas) - Handful,150.9,8.0,22.1,3.0,1.0,10.1,25.2,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Roasted Chana (Chickpeas) - Handful,151.2,8.1,22.2,3.0,1.0,10.1,25.2,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Roasted Chana (Chickpeas) - Handful,151.5,8.1,22.2,3.0,1.0,10.1,25.2,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Roasted Chana (Chickpeas) - Handful,149.7,8.0,22.0,3.0,1.0,10.0,25.0,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Roasted Chana (Chickpeas) - Handful,151.4,8.1,22.2,3.0,1.0,10.1,25.2,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Roasted Chana (Chickpeas) - Handful,148.8,7.9,21.8,3.0,1.0,9.9,24.8,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Roasted Chana (Chickpeas) - Handful,150.3,8.0,22.0,3.0,1.0,10.0,25.0,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Roasted Chana (Chickpeas) - Handful,150.9,8.0,22.1,3.0,1.0,10.1,25.2,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Roasted Chana (Chickpeas) - Handful,150.8,8.0,22.1,3.0,1.0,10.1,25.1,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Roasted Chana (Chickpeas) - Handful,150.7,8.0,22.1,3.0,1.0,10.0,25.1,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Roasted Chana (Chickpeas) - Handful,149.3,8.0,21.9,3.0,1.0,10.0,24.9,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Roasted Chana (Chickpeas) - Handful,150.3,8.0,22.0,3.0,1.0,10.0,25.1,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Corn on the Cob (Bhutta) w/ Lemon,120.0,4.0,26.0,2.0,5.0,10.0,50.0,Recommended,Recommended,Recommended,Moderate,Recommended,Snack,All,Veg,All
Corn on the Cob (Bhutta) w/ Lemon,118.9,4.0,25.8,2.0,5.0,9.9,49.6,Recommended,Recommended,Recommended,Moderate,Recommended,Snack,All,Veg,All
Corn on the Cob (Bhutta) w/ Lemon,120.3,4.0,26.1,2.0,5.0,10.0,50.1,Recommended,Recommended,Recommended,Moderate,Recommended,Snack,All,Veg,All
Corn on the Cob (Bhutta) w/ Lemon,120.6,4.0,26.1,2.0,5.0,10.0,50.2,Recommended,Recommended,Recommended,Moderate,Recommended,Snack,All,Veg,All
Corn on the Cob (Bhutta) w/ Lemon,119.3,4.0,25.8,2.0,5.0,9.9,49.7,Recommended,Recommended,Recommended,Moderate,Recommended,Snack,All,Veg,All
Corn on the Cob (Bhutta) w/ Lemon,119.5,4.0,25.9,2.0,5.0,10.0,49.8,Recommended,Recommended,Recommended,Moderate,Recommended,Snack,All,Veg,All
Corn on the Cob (Bhutta) w/ Lemon,120.8,4.0,26.2,2.0,5.0,10.1,50.3,Recommended,Recommended,Recommended,Moderate,Recommended,Snack,All,Veg,All
Corn on the Cob (Bhutta) w/ Lemon,119.9,4.0,26.0,2.0,5.0,10.0,50.0,Recommended,Recommended,Recommended,Moderate,Recommended,Snack,All,Veg,All
Corn on the Cob (Bhutta) w/ Lemon,118.9,4.0,25.8,2.0,5.0,9.9,49.5,Recommended,Recommended,Recommended,Moderate,Recommended,Snack,All,Veg,All
Corn on the Cob (Bhutta) w/ Lemon,118.8,4.0,25.7,2.0,5.0,9.9,49.5,Recommended,Recommended,Recommended,Moderate,Recommended,Snack,All,Veg,All
Corn on the Cob (Bhutta) w/ Lemon,119.5,4.0,25.9,2.0,5.0,10.0,49.8,Recommended,Recommended,Recommended,Moderate,Recommended,Snack,All,Veg,All
Corn on the Cob (Bhutta) w/ Lemon,119.0,4.0,25.8,2.0,5.0,9.9,49.6,Recommended,Recommended,Recommended,Moderate,Recommended,Snack,All,Veg,All
Corn on the Cob (Bhutta) w/ Lemon,120.6,4.0,26.1,2.0,5.0,10.1,50.3,Recommended,Recommended,Recommended,Moderate,Recommended,Snack,All,Veg,All
Corn on the Cob (Bhutta) w/ Lemon,121.2,4.0,26.3,2.0,5.0,10.1,50.5,Recommended,Recommended,Recommended,Moderate,Recommended,Snack,All,Veg,All
Corn on the Cob (Bhutta) w/ Lemon,120.1,4.0,26.0,2.0,5.0,10.0,50.0,Recommended,Recommended,Recommended,Moderate,Recommended,Snack,All,Veg,All
Corn on the Cob (Bhutta) w/ Lemon,121.0,4.0,26.2,2.0,5.0,10.1,50.4,Recommended,Recommended,Recommended,Moderate,Recommended,Snack,All,Veg,All
Corn on the Cob (Bhutta) w/ Lemon,120.0,4.0,26.0,2.0,5.0,10.0,50.0,Recommended,Recommended,Recommended,Moderate,Recommended,Snack,All,Veg,All
Corn on the Cob (Bhutta) w/ Lemon,120.2,4.0,26.0,2.0,5.0,10.0,50.1,Recommended,Recommended,Recommended,Moderate,Recommended,Snack,All,Veg,All
Corn on the Cob (Bhutta) w/ Lemon,120.4,4.0,26.1,2.0,5.0,10.0,50.2,Recommended,Recommended,Recommended,Moderate,Recommended,Snack,All,Veg,All
Corn on the Cob (Bhutta) w/ Lemon,120.8,4.0,26.2,2.0,5.0,10.1,50.3,Recommended,Recommended,Recommended,Moderate,Recommended,Snack,All,Veg,All
Corn on the Cob (Bhutta) w/ Lemon,119.0,4.0,25.8,2.0,5.0,9.9,49.6,Recommended,Recommended,Recommended,Moderate,Recommended,Snack,All,Veg,All
Paneer Kathi Roll (Whole Wheat Wrap),380.0,18.0,35.0,18.0,2.0,450.0,50.0,Recommended,Recommended,Recommended,Recommended,Moderate,Snack,Kids,Veg,North
Paneer Kathi Roll (Whole Wheat Wrap),381.3,18.1,35.1,18.1,2.0,451.5,50.2,Recommended,Recommended,Recommended,Recommended,Moderate,Snack,Kids,Veg,North
Paneer Kathi Roll (Whole Wheat Wrap),378.4,17.9,34.9,17.9,2.0,448.1,49.8,Recommended,Recommended,Recommended,Recommended,Moderate,Snack,Kids,Veg,North
Paneer Kathi Roll (Whole Wheat Wrap),382.1,18.1,35.2,18.1,2.0,452.5,50.3,Recommended,Recommended,Recommended,Recommended,Moderate,Snack,Kids,Veg,North
Paneer Kathi Roll (Whole Wheat Wrap),382.7,18.1,35.2,18.1,2.0,453.2,50.4,Recommended,Recommended,Recommended,Recommended,Moderate,Snack,Kids,Veg,North
Paneer Kathi Roll (Whole Wheat Wrap),382.5,18.1,35.2,18.1,2.0,452.9,50.3,Recommended,Recommended,Recommended,Recommended,Moderate,Snack,Kids,Veg,North
Paneer Kathi Roll (Whole Wheat Wrap),377.5,17.9,34.8,17.9,2.0,447.1,49.7,Recommended,Recommended,Recommended,Recommended,Moderate,Snack,Kids,Veg,North
Paneer Kathi Roll (Whole Wheat Wrap),378.1,17.9,34.8,17.9,2.0,447.8,49.8,Recommended,Recommended,Recommended,Recommended,Moderate,Snack,Kids,Veg,North
Paneer Kathi Roll (Whole Wheat Wrap),382.8,18.1,35.3,18.1,2.0,453.3,50.4,Recommended,Recommended,Recommended,Recommended,Moderate,Snack,Kids,Veg,North
Paneer Kathi Roll (Whole Wheat Wrap),380.9,18.0,35.1,18.0,2.0,451.1,50.1,Recommended,Recommended,Recommended,Recommended,Moderate,Snack,Kids,Veg,North
Paneer Kathi Roll (Whole Wheat Wrap),382.8,18.1,35.3,18.1,2.0,453.3,50.4,Recommended,Recommended,Recommended,Recommended,Moderate,Snack,Kids,Veg,North
Paneer Kathi Roll (Whole Wheat Wrap),379.9,18.0,35.0,18.0,2.0,449.8,50.0,Recommended,Recommended,Recommended,Recommended,Moderate,Snack,Kids,Veg,North
Paneer Kathi Roll (Whole Wheat Wrap),378.7,17.9,34.9,17.9,2.0,448.4,49.8,Recommended,Recommended,Recommended,Recommended,Moderate,Snack,Kids,Veg,North
Paneer Kathi Roll (Whole Wheat Wrap),383.2,18.1,35.3,18.1,2.0,453.7,50.4,Recommended,Recommended,Recommended,Recommended,Moderate,Snack,Kids,Veg,North
